prompt,urls
A person that is holding some food in her hand.,http://images.cocodataset.org/train2017/000000399510.jpg
A delicious looking brownie sitting on a white plate.,http://images.cocodataset.org/train2017/000000446428.jpg
A young man in glasses is eating a carrot.,http://images.cocodataset.org/train2017/000000549427.jpg
A man in a kitchen instructing a woman on what to do,http://images.cocodataset.org/train2017/000000130909.jpg
Black and white photograph of dogs riding in bed of truck.,http://images.cocodataset.org/train2017/000000242570.jpg
Two jumbo jets display their company emblems on a runway.,http://images.cocodataset.org/train2017/000000423837.jpg
a kitchen with a refrigerator and tiled floors,http://images.cocodataset.org/train2017/000000554523.jpg
a man that is typing on his laptop,http://images.cocodataset.org/train2017/000000129784.jpg
A crowded beach with people playing frisbee,http://images.cocodataset.org/train2017/000000278506.jpg
A dog that is laying next to a book.,http://images.cocodataset.org/train2017/000000532693.jpg
A picture of a broken down stop sign.,http://images.cocodataset.org/train2017/000000088652.jpg
A gray and white puppy on a leash atop a skateboard.,http://images.cocodataset.org/train2017/000000323602.jpg
The mirror is reflecting a dog on the bed.,http://images.cocodataset.org/train2017/000000044950.jpg
A kite that is laying down in the sand.,http://images.cocodataset.org/train2017/000000558608.jpg
A living room with chairs and a wall of windows looking to a patio.,http://images.cocodataset.org/train2017/000000133679.jpg
Guy jumps up to catch the frisbee in the gym,http://images.cocodataset.org/train2017/000000273321.jpg
Two zebras stand outside in front of some tall grass.,http://images.cocodataset.org/train2017/000000557220.jpg
A man in a suit and tie is sitting on a bench.,http://images.cocodataset.org/train2017/000000300214.jpg
A man in black hovers over a skateboard while they are both in the air.,http://images.cocodataset.org/train2017/000000172408.jpg
a lady in a blue dress on tennis court bouncing ball.,http://images.cocodataset.org/train2017/000000510182.jpg
A crab cake on a bun with lettuce and tomato and a side of cole slaw.,http://images.cocodataset.org/train2017/000000442929.jpg
A bridge and castle by big bin in london.,http://images.cocodataset.org/train2017/000000256095.jpg
A couple sharing an umbrella on a rainy day.,http://images.cocodataset.org/train2017/000000350974.jpg
A baseball player is getting ready to hit a pitch.,http://images.cocodataset.org/train2017/000000199122.jpg
A toilet in a restroom next to a toilet paper dispenser,http://images.cocodataset.org/train2017/000000009288.jpg
A man on motorbike rides in front of a large parade of traffic.,http://images.cocodataset.org/train2017/000000555763.jpg
A man riding a bike down a street past a young man.,http://images.cocodataset.org/train2017/000000493846.jpg
A cat and dog walk alongside each other.,http://images.cocodataset.org/train2017/000000019304.jpg
"Two men playing Ultimate Frisbee, with one holding the disc upside down.",http://images.cocodataset.org/train2017/000000168334.jpg
The kitchen features a table in the middle of the room.,http://images.cocodataset.org/train2017/000000092998.jpg
A brown donut on a thin piece of white paper.,http://images.cocodataset.org/train2017/000000080300.jpg
Roadway signs on post on sidewalk of large urban city.,http://images.cocodataset.org/train2017/000000476841.jpg
Some shirtless guys hanging around near each other.,http://images.cocodataset.org/train2017/000000164250.jpg
A brown bear sitting on top of a seat next to luggage.,http://images.cocodataset.org/train2017/000000068771.jpg
A group of people sitting at a table in a room.,http://images.cocodataset.org/train2017/000000028719.jpg
A person in a park holding a kite.,http://images.cocodataset.org/train2017/000000065051.jpg
"A plate with banana's, carrots, blueberries, and oranges.",http://images.cocodataset.org/train2017/000000461172.jpg
a man standing next to a red train near a train track,http://images.cocodataset.org/train2017/000000426175.jpg
Green dump truck with a yellow bed sitting on a road.,http://images.cocodataset.org/train2017/000000446460.jpg
a airplane on a runway with the door open,http://images.cocodataset.org/train2017/000000227940.jpg
A man drags a tree behind him through the snow,http://images.cocodataset.org/train2017/000000087070.jpg
A man on a mass transit vehicle while on a cell phone.,http://images.cocodataset.org/train2017/000000456807.jpg
A book is being held open by a person's hands.,http://images.cocodataset.org/train2017/000000243882.jpg
Three women that are finishing a skiing tournament,http://images.cocodataset.org/train2017/000000396687.jpg
A woman walks down an alley with an umbrella.,http://images.cocodataset.org/train2017/000000271844.jpg
A semi busy street in a delightful neighborhood,http://images.cocodataset.org/train2017/000000479727.jpg
A sheep dog herding a group of three sheep.,http://images.cocodataset.org/train2017/000000499302.jpg
A dog and a cat laying together in a pet bed.,http://images.cocodataset.org/train2017/000000306395.jpg
a large giraffe eating  something off of a branch.,http://images.cocodataset.org/train2017/000000526143.jpg
A man holding a pair of headphones in his left hand.,http://images.cocodataset.org/train2017/000000482605.jpg
a person catching a Frisbee in an odd position,http://images.cocodataset.org/train2017/000000297244.jpg
Attendants at a fancy event wear long dresses and tuxedos.,http://images.cocodataset.org/train2017/000000398637.jpg
A bed with pillows in a small room.,http://images.cocodataset.org/train2017/000000144635.jpg
A bus driving down a street next to tall buildings.,http://images.cocodataset.org/train2017/000000445606.jpg
A living room filled with furniture and a TV.,http://images.cocodataset.org/train2017/000000491408.jpg
a close up of a cat on the ground near a chair,http://images.cocodataset.org/train2017/000000118929.jpg
A street scene with a pole with the clock on top.,http://images.cocodataset.org/train2017/000000074137.jpg
A very young boy is trying to bat a ball being thrown to him.,http://images.cocodataset.org/train2017/000000427181.jpg
A girl in the snow wearing vintage ski equipment.,http://images.cocodataset.org/train2017/000000140007.jpg
A red train traveling through a rural countryside.,http://images.cocodataset.org/train2017/000000050496.jpg
A group of giraffe standing on top of a dirt field.,http://images.cocodataset.org/train2017/000000333290.jpg
"A bathroom with a toilet, towel rack and a tub in it.",http://images.cocodataset.org/train2017/000000296707.jpg
a room showing a toilet and a bathtub,http://images.cocodataset.org/train2017/000000435005.jpg
A lady in pink sitting on a bench next to a man standing in a beige suit.,http://images.cocodataset.org/train2017/000000129690.jpg
A man sitting on the head of an elephant.,http://images.cocodataset.org/train2017/000000097748.jpg
a room with a bed and multiple items in it,http://images.cocodataset.org/train2017/000000138871.jpg
Two baby elephants are playing at the feet of two adult elephants.,http://images.cocodataset.org/train2017/000000323295.jpg
a red truck is parked in a lot,http://images.cocodataset.org/train2017/000000087419.jpg
Two rows of red double decker buses on a green lawn,http://images.cocodataset.org/train2017/000000548159.jpg
A table and a clock in a small room.,http://images.cocodataset.org/train2017/000000452727.jpg
a large tower that has a clock on top,http://images.cocodataset.org/train2017/000000335132.jpg
A man holding a bunch of green bananas over his right shoulder.,http://images.cocodataset.org/train2017/000000553253.jpg
A train is in a station and is in black and white.,http://images.cocodataset.org/train2017/000000482927.jpg
A conference room is packed with people sitting at their laptops.,http://images.cocodataset.org/train2017/000000220607.jpg
A large teddy bear sits in a chair outside of a shop selling hats,http://images.cocodataset.org/train2017/000000265851.jpg
A train is moving along train tracks through the woods.,http://images.cocodataset.org/train2017/000000025747.jpg
Vintage picture of a man and a horse on the farm.,http://images.cocodataset.org/train2017/000000407057.jpg
A little boy sitting on a bed drinking from a cup.,http://images.cocodataset.org/train2017/000000289941.jpg
A woman carrying a container filled with food.,http://images.cocodataset.org/train2017/000000252091.jpg
A cut in half sandwich on a plate with fries.,http://images.cocodataset.org/train2017/000000327114.jpg
An old truck carrying luggage at the back,http://images.cocodataset.org/train2017/000000446324.jpg
A wagon with a pink umbrella sitting in front of a store.,http://images.cocodataset.org/train2017/000000301724.jpg
a guy falling backwards during a jump on a skateboard,http://images.cocodataset.org/train2017/000000098599.jpg
A motor cycle procession down a wet street.,http://images.cocodataset.org/train2017/000000562356.jpg
Someone taking a slefie with a large camera in a large mirror.,http://images.cocodataset.org/train2017/000000213978.jpg
A red carrier of some sort with a brown handle,http://images.cocodataset.org/train2017/000000381968.jpg
A young child in the yard holding up a bat.,http://images.cocodataset.org/train2017/000000131089.jpg
A modern jet airplane coming in to park at the gate of an airport,http://images.cocodataset.org/train2017/000000483475.jpg
there are two sandwiches that are on two white plates,http://images.cocodataset.org/train2017/000000123642.jpg
